ID,localidad,Sexo,ID_largo,fecha,movimiento,level_2,0,minutos
360,San Cristobal,Mujeres,ID03150120180360,2021-05-21,IN_VEHICLE,19,0 days 00:07:19.014000,7.316666666666666
360,San Cristobal,Mujeres,ID03150120180360,2021-05-21,IN_VEHICLE,5,0 days 00:08:54.093000,8.9
360,San Cristobal,Mujeres,ID03150120180360,2021-05-21,ON_BICYCLE,17,0 days 00:11:08.236000,11.133333333333333
360,San Cristobal,Mujeres,ID03150120180360,2021-05-21,ON_BICYCLE,23,0 days 00:05:53.136000,5.883333333333334
360,San Cristobal,Mujeres,ID03150120180360,2021-05-21,ON_BICYCLE,24,0 days 00:11:59.288000,11.983333333333333
360,San Cristobal,Mujeres,ID03150120180360,2021-05-21,WALKING,141,0 days 00:07:35.757000,7.583333333333333
360,San Cristobal,Mujeres,ID03150120180360,2021-05-21,WALKING,142,0 days 00:05:18.715000,5.3
360,San Cristobal,Mujeres,ID03150120180360,2021-05-21,WALKING,156,0 days 00:18:20.135000,18.33333333333333
360,San Cristobal,Mujeres,ID03150120180360,2021-05-21,WALKING,161,0 days 00:13:35.815000,13.583333333333334
360,San Cristobal,Mujeres,ID03150120180360,2021-05-21,WALKING,90,0 days 01:52:29.922000,112.48333333333332
360,San Cristobal,Mujeres,ID03150120180360,2021-05-21,WALKING,91,0 days 01:52:11.627000,112.18333333333334
360,San Cristobal,Mujeres,ID03150120180360,2021-05-21,WALKING,15,0 days 00:09:18.430000,9.3
360,San Cristobal,Mujeres,ID03150120180360,2021-05-21,WALKING,19,0 days 00:17:37.033000,17.616666666666667
360,San Cristobal,Mujeres,ID03150120180360,2021-05-21,WALKING,25,0 days 00:12:59.006000,12.983333333333333
360,San Cristobal,Mujeres,ID03150120180360,2021-05-21,WALKING,3,0 days 00:33:15.717000,33.25
360,San Cristobal,Mujeres,ID03150120180360,2021-05-21,WALKING,6,0 days 00:14:22.959000,14.366666666666667
360,San Cristobal,Mujeres,ID03150120180360,2021-05-21,WALKING,11,0 days 00:10:21.820000,10.35
360,San Cristobal,Mujeres,ID03150120180360,2021-05-21,WALKING,13,0 days 00:32:09.883000,32.15
360,San Cristobal,Mujeres,ID03150120180360,2021-05-21,WALKING,14,0 days 00:22:07.179000,22.116666666666667
360,San Cristobal,Mujeres,ID03150120180360,2021-05-21,WALKING,15,0 days 00:05:13.900000,5.216666666666667
360,San Cristobal,Mujeres,ID03150120180360,2021-05-21,WALKING,71,0 days 00:11:40.711000,11.666666666666666
360,San Cristobal,Mujeres,ID03150120180360,2021-05-21,WALKING,73,0 days 00:08:29.894000,8.483333333333333
360,San Cristobal,Mujeres,ID03150120180360,2021-05-21,WALKING,74,0 days 00:12:39.420000,12.65
360,San Cristobal,Mujeres,ID03150120180360,2021-05-22,IN_VEHICLE,24,0 days 00:11:18.542000,11.3
360,San Cristobal,Mujeres,ID03150120180360,2021-05-22,IN_VEHICLE,28,0 days 00:08:09.642000,8.15
360,San Cristobal,Mujeres,ID03150120180360,2021-05-22,IN_VEHICLE,51,0 days 00:11:52.477000,11.866666666666667
360,San Cristobal,Mujeres,ID03150120180360,2021-05-22,IN_VEHICLE,52,0 days 00:08:44.541000,8.733333333333333
360,San Cristobal,Mujeres,ID03150120180360,2021-05-22,IN_VEHICLE,228,0 days 00:10:59.230000,10.983333333333333
360,San Cristobal,Mujeres,ID03150120180360,2021-05-22,IN_VEHICLE,230,0 days 00:10:56.903000,10.933333333333334
360,San Cristobal,Mujeres,ID03150120180360,2021-05-22,WALKING,101,0 days 00:17:34.657000,17.566666666666666
360,San Cristobal,Mujeres,ID03150120180360,2021-05-22,WALKING,104,0 days 00:09:22.668000,9.366666666666667
360,San Cristobal,Mujeres,ID03150120180360,2021-05-22,WALKING,106,0 days 00:38:20.932000,38.333333333333336
360,San Cristobal,Mujeres,ID03150120180360,2021-05-22,WALKING,111,0 days 00:18:44.582000,18.73333333333333
360,San Cristobal,Mujeres,ID03150120180360,2021-05-22,WALKING,0,0 days 00:23:58.735000,23.966666666666665
360,San Cristobal,Mujeres,ID03150120180360,2021-05-22,WALKING,2,0 days 00:11:58.204000,11.966666666666669
360,San Cristobal,Mujeres,ID03150120180360,2021-05-22,WALKING,3,0 days 00:17:25.274000,17.416666666666668
360,San Cristobal,Mujeres,ID03150120180360,2021-05-22,WALKING,22,0 days 00:06:11.216000,6.183333333333334
360,San Cristobal,Mujeres,ID03150120180360,2021-05-22,WALKING,29,0 days 01:12:56.500000,72.93333333333334
360,San Cristobal,Mujeres,ID03150120180360,2021-05-22,WALKING,48,0 days 00:08:16.971000,8.266666666666667
360,San Cristobal,Mujeres,ID03150120180360,2021-05-22,WALKING,24,0 days 00:25:57.704000,25.95
360,San Cristobal,Mujeres,ID03150120180360,2021-05-22,WALKING,22,0 days 00:07:52.029000,7.866666666666666
360,San Cristobal,Mujeres,ID03150120180360,2021-05-22,WALKING,30,0 days 00:16:39.764000,16.65
360,San Cristobal,Mujeres,ID03150120180360,2021-05-22,WALKING,32,0 days 00:11:19.527000,11.316666666666666
360,San Cristobal,Mujeres,ID03150120180360,2021-05-22,WALKING,36,0 days 00:12:30.091000,12.5
360,San Cristobal,Mujeres,ID03150120180360,2021-05-22,WALKING,65,0 days 00:08:34.994000,8.566666666666666
360,San Cristobal,Mujeres,ID03150120180360,2021-05-22,WALKING,66,0 days 00:08:30.247000,8.5
360,San Cristobal,Mujeres,ID03150120180360,2021-05-23,IN_VEHICLE,59,0 days 00:05:03.001000,5.05
360,San Cristobal,Mujeres,ID03150120180360,2021-05-23,IN_VEHICLE,60,0 days 00:08:21.007000,8.35
360,San Cristobal,Mujeres,ID03150120180360,2021-05-23,IN_VEHICLE,62,0 days 00:05:32.397000,5.533333333333333
360,San Cristobal,Mujeres,ID03150120180360,2021-05-23,IN_VEHICLE,76,0 days 00:24:02.845000,24.03333333333333
360,San Cristobal,Mujeres,ID03150120180360,2021-05-23,IN_VEHICLE,249,0 days 00:05:05.908000,5.083333333333333
360,San Cristobal,Mujeres,ID03150120180360,2021-05-23,WALKING,119,0 days 00:38:52.344000,38.86666666666667
360,San Cristobal,Mujeres,ID03150120180360,2021-05-23,WALKING,8,0 days 00:20:45.603000,20.75
360,San Cristobal,Mujeres,ID03150120180360,2021-05-23,WALKING,13,0 days 00:18:23.299000,18.383333333333333
360,San Cristobal,Mujeres,ID03150120180360,2021-05-23,WALKING,58,0 days 00:46:03.462000,46.05
360,San Cristobal,Mujeres,ID03150120180360,2021-05-23,WALKING,45,0 days 00:07:21.091000,7.35
360,San Cristobal,Mujeres,ID03150120180360,2021-05-23,WALKING,46,0 days 01:16:05.269000,76.08333333333333
360,San Cristobal,Mujeres,ID03150120180360,2021-05-23,WALKING,48,0 days 00:09:47.091000,9.783333333333331
360,San Cristobal,Mujeres,ID03150120180360,2021-05-23,WALKING,53,0 days 00:20:14.350000,20.23333333333333
360,San Cristobal,Mujeres,ID03150120180360,2021-05-23,WALKING,66,0 days 00:25:14.201000,25.23333333333333
360,San Cristobal,Mujeres,ID03150120180360,2021-05-23,WALKING,71,0 days 00:12:14.541000,12.233333333333333
360,San Cristobal,Mujeres,ID03150120180360,2021-05-23,WALKING,77,0 days 00:05:21.048000,5.35
360,San Cristobal,Mujeres,ID03150120180360,2021-05-23,WALKING,244,0 days 00:16:48.256000,16.8
360,San Cristobal,Mujeres,ID03150120180360,2021-05-23,WALKING,245,0 days 00:14:21.899000,14.35
360,San Cristobal,Mujeres,ID03150120180360,2021-05-23,WALKING,255,0 days 00:08:40.341000,8.666666666666666
360,San Cristobal,Mujeres,ID03150120180360,2021-05-23,WALKING,38,0 days 00:10:31.230000,10.516666666666667
360,San Cristobal,Mujeres,ID03150120180360,2021-05-23,WALKING,48,0 days 00:15:34.375000,15.566666666666666
