ID,localidad,Sexo,ID_largo,fecha,movimiento,level_2,0,minutos
870,San Cristobal,Mujeres,ID03100120650870,2019-10-15,ON_BICYCLE,536,0 days 00:15:58.704000,15.966666666666669
870,San Cristobal,Mujeres,ID03100120650870,2019-10-15,ON_BICYCLE,550,0 days 00:31:23.878000,31.383333333333333
870,San Cristobal,Mujeres,ID03100120650870,2019-10-15,ON_BICYCLE,551,0 days 00:06:58.359000,6.966666666666667
870,San Cristobal,Mujeres,ID03100120650870,2019-10-15,ON_BICYCLE,162,0 days 00:06:02.848000,6.033333333333333
552,San Cristobal,Mujeres,ID03150770270552,2019-11-21,WALKING,2315,0 days 00:10:45.072000,10.75
552,San Cristobal,Mujeres,ID03150770270552,2019-11-21,WALKING,2316,0 days 00:09:53.165000,9.883333333333333
552,San Cristobal,Mujeres,ID03150770270552,2019-11-21,WALKING,2324,0 days 00:05:31.749000,5.516666666666667
552,San Cristobal,Mujeres,ID03150770270552,2019-11-21,WALKING,173,0 days 00:26:32.023000,26.53333333333333
552,San Cristobal,Mujeres,ID03150770270552,2019-11-21,WALKING,177,0 days 00:07:21,7.35
552,San Cristobal,Mujeres,ID03150770270552,2019-11-21,WALKING,179,0 days 00:06:50.271000,6.833333333333333
552,San Cristobal,Mujeres,ID03150770270552,2019-11-21,WALKING,63,0 days 00:05:06.998000,5.1
552,San Cristobal,Mujeres,ID03150770270552,2019-11-21,WALKING,3054,0 days 00:07:57.897000,7.95
552,San Cristobal,Mujeres,ID03150770270552,2019-11-21,WALKING,3055,0 days 00:13:30.071000,13.5
552,San Cristobal,Mujeres,ID03150770270552,2019-11-21,WALKING,3056,0 days 00:18:49.820000,18.816666666666663
552,San Cristobal,Mujeres,ID03150770270552,2019-11-21,WALKING,3060,0 days 00:07:11.341000,7.183333333333334
552,San Cristobal,Mujeres,ID03150770270552,2019-11-21,WALKING,730,0 days 00:13:20.816000,13.333333333333334
552,San Cristobal,Mujeres,ID03150770270552,2019-11-21,WALKING,732,0 days 00:05:15.631000,5.25
552,San Cristobal,Mujeres,ID03150770270552,2019-11-21,WALKING,736,0 days 00:10:45.117000,10.75
552,San Cristobal,Mujeres,ID03150770270552,2019-11-21,WALKING,738,0 days 00:30:19.340000,30.316666666666663
552,San Cristobal,Mujeres,ID03150770270552,2019-11-21,WALKING,2220,0 days 00:13:34.627000,13.566666666666666
552,San Cristobal,Mujeres,ID03150770270552,2019-11-21,WALKING,2221,0 days 00:28:53.416000,28.883333333333333
552,San Cristobal,Mujeres,ID03150770270552,2019-11-21,WALKING,98,0 days 01:15:06.554000,75.1
552,San Cristobal,Mujeres,ID03150770270552,2019-11-21,WALKING,65,0 days 00:06:16.854000,6.266666666666667
552,San Cristobal,Mujeres,ID03150770270552,2019-11-21,WALKING,69,0 days 00:51:37.423000,51.61666666666667
552,San Cristobal,Mujeres,ID03150770270552,2019-11-21,WALKING,73,0 days 00:07:32.366000,7.533333333333333
552,San Cristobal,Mujeres,ID03150770270552,2019-11-21,WALKING,78,0 days 00:53:00.284000,53.0
552,San Cristobal,Mujeres,ID03150770270552,2019-11-21,WALKING,82,0 days 00:17:48.992000,17.8
552,San Cristobal,Mujeres,ID03150770270552,2019-11-22,IN_VEHICLE,1021,0 days 00:07:56.507000,7.933333333333334
552,San Cristobal,Mujeres,ID03150770270552,2019-11-22,IN_VEHICLE,1022,0 days 00:25:42.379000,25.7
552,San Cristobal,Mujeres,ID03150770270552,2019-11-22,IN_VEHICLE,1025,0 days 00:06:10.116000,6.166666666666667
552,San Cristobal,Mujeres,ID03150770270552,2019-11-22,IN_VEHICLE,1032,0 days 00:15:32.585000,15.533333333333331
552,San Cristobal,Mujeres,ID03150770270552,2019-11-22,IN_VEHICLE,1045,0 days 00:13:07.050000,13.116666666666667
552,San Cristobal,Mujeres,ID03150770270552,2019-11-22,IN_VEHICLE,236,0 days 00:08:25.991000,8.416666666666666
552,San Cristobal,Mujeres,ID03150770270552,2019-11-22,IN_VEHICLE,248,0 days 00:12:40.963000,12.666666666666666
552,San Cristobal,Mujeres,ID03150770270552,2019-11-22,IN_VEHICLE,135,0 days 00:05:45.456000,5.75
552,San Cristobal,Mujeres,ID03150770270552,2019-11-22,ON_BICYCLE,201,0 days 00:31:08.152000,31.133333333333333
552,San Cristobal,Mujeres,ID03150770270552,2019-11-22,ON_BICYCLE,215,0 days 00:14:25.379000,14.416666666666666
552,San Cristobal,Mujeres,ID03150770270552,2019-11-22,ON_BICYCLE,259,0 days 01:02:05.006000,62.083333333333336
1554,San Cristobal,Hombres,ID03150770721554,2019-09-14,WALKING,195,0 days 02:42:42.810000,162.7
1554,San Cristobal,Hombres,ID03150770721554,2019-09-14,WALKING,224,0 days 00:09:08.297000,9.133333333333333
1554,San Cristobal,Hombres,ID03150770721554,2019-09-14,WALKING,229,0 days 00:11:29.134000,11.483333333333333
1554,San Cristobal,Hombres,ID03150770721554,2019-09-14,WALKING,174,0 days 00:14:59.751000,14.983333333333333
1554,San Cristobal,Hombres,ID03150770721554,2019-09-14,WALKING,518,0 days 00:23:55.073000,23.916666666666668
1554,San Cristobal,Hombres,ID03150770721554,2019-09-14,WALKING,544,0 days 00:08:09.512000,8.15
1554,San Cristobal,Hombres,ID03150770721554,2019-09-14,WALKING,1098,0 days 00:05:05.562000,5.083333333333333
529,San Cristobal,Hombres,ID03140050060529,2019-09-07,WALKING,255,0 days 00:09:58.250000,9.966666666666669
529,San Cristobal,Hombres,ID03140050060529,2019-09-07,WALKING,98,0 days 00:09:03.719000,9.05
529,San Cristobal,Hombres,ID03140050060529,2019-09-07,WALKING,795,0 days 00:06:00.291000,6.0
529,San Cristobal,Hombres,ID03140050060529,2019-09-07,WALKING,580,0 days 00:18:44.960000,18.73333333333333
529,San Cristobal,Hombres,ID03140050060529,2019-09-07,WALKING,608,0 days 00:15:56.832000,15.933333333333334
529,San Cristobal,Hombres,ID03140050060529,2019-09-07,WALKING,619,0 days 00:09:48.998000,9.8
529,San Cristobal,Hombres,ID03140050060529,2019-09-07,WALKING,1240,0 days 00:08:00.743000,8.0
529,San Cristobal,Hombres,ID03140050060529,2019-09-07,WALKING,1244,0 days 00:05:42.128000,5.7
529,San Cristobal,Hombres,ID03140050060529,2019-09-07,WALKING,1252,0 days 00:10:37.259000,10.616666666666667
529,San Cristobal,Hombres,ID03140050060529,2019-09-07,WALKING,1257,0 days 00:12:24.302000,12.4
529,San Cristobal,Hombres,ID03140050060529,2019-09-07,WALKING,415,0 days 00:11:41.286000,11.683333333333334
529,San Cristobal,Hombres,ID03140050060529,2019-09-07,WALKING,165,0 days 00:15:27.029000,15.45
529,San Cristobal,Hombres,ID03140050060529,2019-09-07,WALKING,1678,0 days 00:11:13.994000,11.216666666666669
529,San Cristobal,Hombres,ID03140050060529,2019-09-07,WALKING,1680,0 days 00:07:46.002000,7.766666666666667
529,San Cristobal,Hombres,ID03140050060529,2019-09-07,WALKING,1699,0 days 00:12:08.039000,12.133333333333333
529,San Cristobal,Hombres,ID03140050060529,2019-09-07,WALKING,1707,0 days 00:06:20.022000,6.333333333333333
529,San Cristobal,Hombres,ID03140050060529,2019-09-07,WALKING,24,0 days 00:05:35.921000,5.583333333333333
529,San Cristobal,Hombres,ID03140050060529,2019-09-07,WALKING,26,0 days 00:09:16.876000,9.266666666666667
529,San Cristobal,Hombres,ID03140050060529,2019-09-07,WALKING,31,0 days 00:06:47.525000,6.783333333333333
529,San Cristobal,Hombres,ID03140050060529,2019-09-07,WALKING,123,0 days 00:07:38.679000,7.633333333333334
529,San Cristobal,Hombres,ID03140050060529,2019-09-07,WALKING,109,0 days 00:07:52.037000,7.866666666666666
529,San Cristobal,Hombres,ID03140050060529,2019-09-07,WALKING,284,0 days 00:11:49.426000,11.816666666666666
529,San Cristobal,Hombres,ID03140050060529,2019-09-07,WALKING,285,0 days 00:12:51.339000,12.85
529,San Cristobal,Hombres,ID03140050060529,2019-09-07,WALKING,286,0 days 00:20:24.546000,20.4
529,San Cristobal,Hombres,ID03140050060529,2019-09-07,WALKING,287,0 days 00:48:53.125000,48.88333333333333
529,San Cristobal,Hombres,ID03140050060529,2019-09-07,WALKING,74,0 days 00:07:47.469000,7.783333333333333
529,San Cristobal,Hombres,ID03140050060529,2019-09-07,WALKING,624,0 days 00:10:25.557000,10.416666666666666
529,San Cristobal,Hombres,ID03140050060529,2019-09-07,WALKING,628,0 days 00:07:17.069000,7.283333333333333
529,San Cristobal,Hombres,ID03140050060529,2019-09-07,WALKING,640,0 days 00:14:42.659000,14.7
529,San Cristobal,Hombres,ID03140050060529,2019-09-07,WALKING,178,0 days 00:10:14.002000,10.233333333333333
529,San Cristobal,Hombres,ID03140050060529,2019-09-07,WALKING,757,0 days 00:12:43.641000,12.716666666666669
529,San Cristobal,Hombres,ID03140050060529,2019-09-07,WALKING,763,0 days 00:06:38.190000,6.633333333333334
529,San Cristobal,Hombres,ID03140050060529,2019-09-07,WALKING,770,0 days 00:05:22.750000,5.366666666666666
529,San Cristobal,Hombres,ID03140050060529,2019-09-07,WALKING,772,0 days 00:10:25.930000,10.416666666666666
529,San Cristobal,Hombres,ID03140050060529,2019-09-07,WALKING,773,0 days 00:33:16.837000,33.266666666666666
529,San Cristobal,Hombres,ID03140050060529,2019-09-07,WALKING,776,0 days 00:05:45.924000,5.75
529,San Cristobal,Hombres,ID03140050060529,2019-09-07,WALKING,777,0 days 00:07:17.204000,7.283333333333333
529,San Cristobal,Hombres,ID03140050060529,2019-09-07,WALKING,791,0 days 00:18:07.268000,18.116666666666667
529,San Cristobal,Hombres,ID03140050060529,2019-09-07,WALKING,1,0 days 00:14:56.587000,14.933333333333334
529,San Cristobal,Hombres,ID03140050060529,2019-09-07,WALKING,13,0 days 00:07:45.306000,7.75
529,San Cristobal,Hombres,ID03140050060529,2019-09-07,WALKING,21,0 days 00:13:00.260000,13.0
554,San Cristobal,Hombres,ID03150770660554,2019-12-24,IN_VEHICLE,207,0 days 00:20:23.725000,20.383333333333333
554,San Cristobal,Hombres,ID03150770660554,2019-12-24,IN_VEHICLE,1760,0 days 00:52:14.899000,52.23333333333333
554,San Cristobal,Hombres,ID03150770660554,2019-12-24,IN_VEHICLE,1763,0 days 00:09:51.002000,9.85
554,San Cristobal,Hombres,ID03150770660554,2019-12-24,IN_VEHICLE,1767,0 days 00:08:29.004000,8.483333333333333
554,San Cristobal,Hombres,ID03150770660554,2019-12-24,IN_VEHICLE,1769,0 days 01:09:34.996000,69.56666666666666
