localidad,Sexo,movimiento,ID,fecha_inicio_viaje,tiempo_minutos
San Cristobal,Mujeres,WALKING,686,2019-09-28,0.85
San Cristobal,Mujeres,WALKING,686,2019-09-29,9.35
San Cristobal,Mujeres,WALKING,686,2019-09-29,6.833333333333333
San Cristobal,Mujeres,WALKING,686,2019-09-29,0.5166666666666667
San Cristobal,Mujeres,IN_VEHICLE,686,2019-09-29,13.566666666666666
San Cristobal,Mujeres,IN_VEHICLE,686,2019-09-29,0.8333333333333334
San Cristobal,Mujeres,IN_VEHICLE,686,2019-09-29,6.6
San Cristobal,Mujeres,IN_VEHICLE,686,2019-10-01,0.6333333333333333
San Cristobal,Mujeres,IN_VEHICLE,686,2019-10-03,7.8
San Cristobal,Mujeres,IN_VEHICLE,686,2019-10-03,1.2333333333333334
San Cristobal,Mujeres,IN_VEHICLE,686,2019-10-04,1.5833333333333333
San Cristobal,Mujeres,IN_VEHICLE,686,2019-10-04,2.85
San Cristobal,Mujeres,WALKING,686,2019-10-06,6.866666666666666
San Cristobal,Mujeres,WALKING,686,2019-10-08,12.65
San Cristobal,Mujeres,IN_VEHICLE,686,2019-10-08,10.783333333333331
San Cristobal,Mujeres,WALKING,686,2019-10-09,2.033333333333333
San Cristobal,Mujeres,WALKING,686,2019-10-10,12.033333333333331
San Cristobal,Mujeres,IN_VEHICLE,686,2019-10-10,2.5166666666666666
San Cristobal,Mujeres,WALKING,686,2019-10-12,1.5833333333333333
San Cristobal,Mujeres,WALKING,686,2019-10-12,1.9666666666666663
San Cristobal,Mujeres,IN_VEHICLE,686,2019-10-12,17.766666666666666
San Cristobal,Mujeres,IN_VEHICLE,686,2019-10-12,24.58333333333333
San Cristobal,Mujeres,IN_VEHICLE,686,2019-10-12,1.1333333333333333
San Cristobal,Mujeres,WALKING,686,2019-10-12,6.083333333333333
San Cristobal,Mujeres,WALKING,686,2019-10-13,7.133333333333334
San Cristobal,Mujeres,IN_VEHICLE,686,2019-10-14,17.716666666666665
San Cristobal,Mujeres,IN_VEHICLE,686,2019-10-14,3.05
San Cristobal,Mujeres,IN_VEHICLE,686,2019-10-17,8.216666666666667
San Cristobal,Mujeres,ON_BICYCLE,686,2019-10-17,3.883333333333333
San Cristobal,Mujeres,WALKING,686,2019-10-24,10.316666666666666
San Cristobal,Mujeres,IN_VEHICLE,686,2019-10-27,1.15
San Cristobal,Mujeres,IN_VEHICLE,686,2019-10-27,3.75
San Cristobal,Mujeres,IN_VEHICLE,686,2019-10-27,3.8333333333333335
San Cristobal,Mujeres,IN_VEHICLE,686,2019-10-29,1.0166666666666666
San Cristobal,Mujeres,WALKING,686,2019-10-29,1.9833333333333332
San Cristobal,Mujeres,WALKING,686,2019-10-29,0.9833333333333332
San Cristobal,Mujeres,WALKING,686,2019-10-29,2.933333333333333
San Cristobal,Mujeres,WALKING,686,2019-10-29,1.0
San Cristobal,Mujeres,WALKING,686,2019-10-29,9.966666666666669
San Cristobal,Mujeres,IN_VEHICLE,686,2019-10-29,1.0
San Cristobal,Mujeres,IN_VEHICLE,686,2019-10-29,11.666666666666666
San Cristobal,Mujeres,WALKING,686,2019-10-30,2.9
San Cristobal,Mujeres,IN_VEHICLE,686,2019-10-30,8.233333333333333
San Cristobal,Mujeres,IN_VEHICLE,686,2019-10-30,0.7833333333333333
San Cristobal,Mujeres,IN_VEHICLE,686,2019-10-30,0.7833333333333333
San Cristobal,Mujeres,IN_VEHICLE,686,2019-10-30,1.6833333333333331
San Cristobal,Mujeres,IN_VEHICLE,686,2019-10-30,3.0
San Cristobal,Mujeres,WALKING,870,2019-07-22,12.9
San Cristobal,Mujeres,WALKING,870,2019-07-22,11.3
San Cristobal,Mujeres,WALKING,870,2019-07-22,6.25
San Cristobal,Mujeres,WALKING,870,2019-07-22,7.75
San Cristobal,Mujeres,WALKING,870,2019-07-23,5.65
San Cristobal,Mujeres,IN_VEHICLE,870,2019-07-23,0.7
San Cristobal,Mujeres,WALKING,870,2019-07-24,5.083333333333333
San Cristobal,Mujeres,WALKING,870,2019-07-24,7.983333333333333
San Cristobal,Mujeres,IN_VEHICLE,870,2019-07-25,2.083333333333333
San Cristobal,Mujeres,IN_VEHICLE,870,2019-07-25,1.2166666666666666
San Cristobal,Mujeres,IN_VEHICLE,870,2019-07-25,0.6333333333333333
San Cristobal,Mujeres,IN_VEHICLE,870,2019-07-25,0.65
San Cristobal,Mujeres,IN_VEHICLE,870,2019-07-25,1.3666666666666667
San Cristobal,Mujeres,WALKING,870,2019-07-25,2.583333333333333
San Cristobal,Mujeres,WALKING,870,2019-07-25,0.5166666666666667
San Cristobal,Mujeres,IN_VEHICLE,870,2019-07-25,0.5166666666666667
San Cristobal,Mujeres,IN_VEHICLE,870,2019-07-25,3.85
San Cristobal,Mujeres,WALKING,870,2019-07-25,5.416666666666667
San Cristobal,Mujeres,WALKING,870,2019-07-25,2.55
San Cristobal,Mujeres,WALKING,870,2019-07-25,1.55
San Cristobal,Mujeres,WALKING,870,2019-07-26,12.883333333333333
San Cristobal,Mujeres,IN_VEHICLE,870,2019-07-26,0.5
San Cristobal,Mujeres,WALKING,870,2019-07-26,6.2
San Cristobal,Mujeres,IN_VEHICLE,870,2019-07-26,1.1833333333333331
San Cristobal,Mujeres,WALKING,870,2019-07-27,7.166666666666667
San Cristobal,Mujeres,WALKING,870,2019-07-27,2.1666666666666665
San Cristobal,Mujeres,WALKING,870,2019-07-27,2.9166666666666665
San Cristobal,Mujeres,ON_BICYCLE,870,2019-07-27,2.066666666666667
San Cristobal,Mujeres,ON_BICYCLE,870,2019-07-27,1.5166666666666666
San Cristobal,Mujeres,ON_BICYCLE,870,2019-07-27,2.6166666666666667
San Cristobal,Mujeres,IN_VEHICLE,870,2019-07-27,0.8
San Cristobal,Mujeres,ON_BICYCLE,870,2019-07-27,1.5166666666666666
San Cristobal,Mujeres,ON_BICYCLE,870,2019-07-27,2.433333333333333
San Cristobal,Mujeres,IN_VEHICLE,870,2019-07-27,3.0
San Cristobal,Mujeres,IN_VEHICLE,870,2019-07-27,2.05
San Cristobal,Mujeres,ON_BICYCLE,870,2019-07-27,0.7166666666666667
San Cristobal,Mujeres,WALKING,870,2019-07-27,0.85
San Cristobal,Mujeres,IN_VEHICLE,870,2019-07-27,1.3833333333333333
San Cristobal,Mujeres,IN_VEHICLE,870,2019-07-27,3.1
San Cristobal,Mujeres,IN_VEHICLE,870,2019-07-27,15.316666666666666
San Cristobal,Mujeres,WALKING,870,2019-07-27,15.0
San Cristobal,Mujeres,WALKING,870,2019-07-27,1.5166666666666666
San Cristobal,Mujeres,WALKING,870,2019-07-27,5.466666666666667
San Cristobal,Mujeres,WALKING,870,2019-07-27,3.1666666666666665
San Cristobal,Mujeres,IN_VEHICLE,870,2019-07-27,0.85
San Cristobal,Mujeres,IN_VEHICLE,870,2019-07-27,2.45
San Cristobal,Mujeres,IN_VEHICLE,870,2019-07-27,2.066666666666667
San Cristobal,Mujeres,IN_VEHICLE,870,2019-07-27,0.5166666666666667
San Cristobal,Mujeres,IN_VEHICLE,870,2019-07-27,1.5166666666666666
San Cristobal,Mujeres,ON_BICYCLE,870,2019-07-27,1.0333333333333334
San Cristobal,Mujeres,IN_VEHICLE,870,2019-07-27,0.5
San Cristobal,Mujeres,ON_BICYCLE,870,2019-07-27,0.9
San Cristobal,Mujeres,WALKING,870,2019-07-27,4.566666666666666
San Cristobal,Mujeres,WALKING,870,2019-07-27,1.5833333333333333
San Cristobal,Mujeres,ON_BICYCLE,870,2019-07-27,0.5
San Cristobal,Mujeres,IN_VEHICLE,870,2019-07-27,0.85
San Cristobal,Mujeres,WALKING,870,2019-07-27,1.5166666666666666
San Cristobal,Mujeres,WALKING,870,2019-07-28,1.5166666666666666
San Cristobal,Mujeres,WALKING,870,2019-07-28,3.6666666666666665
San Cristobal,Mujeres,WALKING,870,2019-07-29,0.5166666666666667
San Cristobal,Mujeres,WALKING,870,2019-07-29,21.566666666666663
San Cristobal,Mujeres,WALKING,870,2019-07-29,3.8333333333333335
San Cristobal,Mujeres,WALKING,870,2019-07-29,1.5166666666666666
San Cristobal,Mujeres,WALKING,870,2019-07-29,0.5833333333333334
San Cristobal,Mujeres,WALKING,870,2019-07-29,1.3833333333333333
San Cristobal,Mujeres,IN_VEHICLE,870,2019-07-29,1.0
San Cristobal,Mujeres,WALKING,870,2019-07-29,3.466666666666667
San Cristobal,Mujeres,WALKING,870,2019-07-30,1.55
San Cristobal,Mujeres,WALKING,870,2019-07-30,1.2833333333333334
San Cristobal,Mujeres,WALKING,870,2019-07-30,9.716666666666669
San Cristobal,Mujeres,WALKING,870,2019-07-31,16.916666666666668
San Cristobal,Mujeres,IN_VEHICLE,870,2019-07-31,0.8833333333333333
San Cristobal,Mujeres,IN_VEHICLE,870,2019-07-31,1.0
San Cristobal,Mujeres,WALKING,870,2019-08-01,4.283333333333333
San Cristobal,Mujeres,WALKING,870,2019-08-01,0.7666666666666667
San Cristobal,Mujeres,WALKING,870,2019-08-01,1.3833333333333333
San Cristobal,Mujeres,WALKING,870,2019-08-01,2.1
San Cristobal,Mujeres,WALKING,870,2019-08-01,2.0
San Cristobal,Mujeres,IN_VEHICLE,870,2019-08-01,0.9333333333333332
San Cristobal,Mujeres,WALKING,870,2019-08-01,1.4166666666666667
San Cristobal,Mujeres,IN_VEHICLE,870,2019-08-01,0.65
San Cristobal,Mujeres,IN_VEHICLE,870,2019-08-01,3.65
